12900,662.284
13400.945706615894,679.153
13900.166192638811,693.242
14400.47124978098,707.8
14898.221788844596,723.817
15397.032295823887,742.495
15900.575091248144,760.034
16399.15863539942,772.4
16899.086292825235,781.101
17398.640516294596,788.029
17897.807816093034,798.788
18397.642891154075,816.263
18898.486966946173,833.743
19399.862355572266,844.092
19901.777857939924,857.174
20402.753772367596,873.492
20900.439245867245,886.309
21400.488572071255,895.978
21900.82293997379,910.563
22401.552624219625,928.088
22901.948465289515,939.552
23409.63348039331,946.042
23906.79040673072,958.725
24405.597691466282,976.921
24906.484345360906,992.476
25159.74074365498,998.829
25660.04675093559,1010.795
26161.005947155078,1025.5
26663.413225127988,1038.476
27164.81821395933,1048.606
27664.841971968257,1059.902
28166.27161573186,1073.581
28666.457821766955,1086.151
29164.348450023637,1099.735
29662.877644949105,1113.103
30163.071487339766,1122.959
30660.59882352274,1129.312
31161.17470410245,1137.076
31664.14522380061,1147.203
32164.827280664547,1160.508
32664.83883442738,1178.519
33111.405667931744,1195.678
33614.600000466846,1207.816
34112.21721038792,1215.474
34609.80041835645,1220.277
35109.565673047706,1224.887
35610.363656095156,1235.874
36108.430072656265,1257.241
36606.91951933023,1275.352
37105.95998172276,1293.55
37602.13043336327,1309.638
38104.77028719958,1318.924
38605.473458974746,1329.38
39104.65469467658,1344.231
39605.05626736786,1357.047
40104.998554380974,1365.444
40604.20536936314,1373.211
41104.01354478771,1385.195
41603.53157116613,1398.384
42102.72428147446,1409.011
42601.560272808645,1424.464
43102.85733717857,1441.496
43602.599002413655,1455.496
44101.15573983068,1466.238
44598.228096745755,1475.897
45096.56819890909,1488.505
45593.93452367594,1501.638
46092.42487823433,1513.796
46587.85443238057,1522.113
47083.20662312419,1535.938
47582.19240093543,1548.121
48081.31300281972,1578.347
48578.39085618381,1620.731
49073.50817204665,1643.082
49571.66857234425,1656.658
50069.549085062805,1682.567
50569.401750216515,1705.475
51070.08825539467,1723.105
51569.67688545411,1738.342
52069.256818138216,1752.818
52568.13400280186,1765.927
53066.18901894429,1777.832
53564.707727428045,1791.592
54064.511506439354,1805.417
54564.02226011747,1818.818
55062.655546964226,1829.135
55561.68604649732,1839.2
56058.879693034956,1848.503
56558.56535328624,1857.504
57057.44385387927,1864.32
