20200,2.1188
20300,2.1488
20400,2.1788
20500,2.2088
20600,2.2388
20700,2.2688
20800,2.2988
20900,2.3288
21000,2.3588
21100,2.3888
21200,2.4188
21300,2.4488
21400,2.4788
21500,2.5088
21600,2.5388
21700,2.5688
21800,2.5988
21900,2.6288
22000,2.6588
22100,2.6888
22200,2.7188
22300,2.7488
22400,2.7788
22500,2.8088
22600,2.8388
22700,2.8688
22800,2.8988
22900,2.9288
23000,2.9588
23100,2.9888
23200,3.0188
23300,3.0488
23400,3.0788
23500,3.1088
23600,3.1388
23700,3.1688
23800,3.1988
23900,3.2288
24000,3.2588
24100,3.2888
24200,3.3188
24300,3.3488
24400,3.3788
24500,3.4088
24600,3.4388
24700,2.13
24800,1.71
24900,1.29
25000,0.87
25100,0.45
25200,0.03
25300,-0.39
25400,1.32
25500,2.05
25600,2.78
25700,4.0009
25800,4.0069
25900,3.9889
26000,4.0129
26100,4.0189
26200,4.0249
26300,4.0309
26400,4.0369
26500,4.0429
26600,4.0489
26700,4.0549
26800,4.0609
26900,4.0669
27000,4.0729
27100,4.0789
27200,4.0849
27300,4.0909
27400,4.0969
27500,4.1029
27600,4.1089
27700,4.1149
27800,4.1209
27900,4.1269
28000,4.1329
28100,4.1389
28200,4.1449
28300,4.1509
28400,4.1569
28500,4.1629
28600,4.1689
28700,4.1749
28800,4.1809
28900,4.1869
29000,4.1929
29100,4.1989
29200,4.2049
29300,4.2109
29400,4.2169
29500,4.2229
29600,4.2289
29700,4.2349
29800,4.2409
29900,4.2469
30000,4.2529
30100,4.2589
30200,4.2649
30300,4.2709
30400,4.2769
30500,4.2829
30600,4.2889
30700,4.2949
30800,4.3009
30900,4.3069
31000,4.3129
31100,4.3189
31200,4.3249
31300,4.3309
31400,4.3369
31500,4.3429
31600,4.3489
31700,4.3549
31800,4.3609
31900,4.3669
32000,4.3729
32100,4.3789
32200,4.3849
32300,4.3909
32400,4.3969
32500,4.4029
32600,4.4089
32700,4.4149
32800,4.4209
32900,4.4269
33000,4.4329
33100,4.4389
33200,4.4449
33300,4.4509
33400,4.4569
33500,4.4629
33600,4.4689
33700,4.4749
33800,4.4809
33900,3.6384
34000,3.6444
34100,3.6504
34200,3.6564
34300,3.6624
34400,3.6684
34500,3.6744
34600,3.6804
34700,3.6864
34800,3.6924
34900,3.6984
35000,3.7044
35100,3.7104
35200,3.7164
35300,3.7224
35400,3.7284
35500,3.7344
35600,3.7404
35700,3.7464
35800,3.7524
35900,3.7584
36000,3.7644
36100,3.7704
36200,3.7764
36300,3.7824
36400,3.7884
36500,3.7944
36600,3.8004
36700,3.8064
36800,3.8124
36900,3.8184
37000,3.8244
37100,3.8304
37200,3.8364
37300,3.8424
37400,3.8484
37500,3.8544
37600,3.8604
37700,3.8664
37800,3.8724
37900,3.8784
38000,3.8844
38100,3.8904
38200,3.8964
38300,3.9024
38400,3.9084
38500,3.9144
38600,3.9204
38700,6.5885
38800,6.6285
38900,6.6685
39000,6.7085
39100,6.7485
39200,6.7885
39300,6.8285
39400,6.8685
39500,6.9085
39600,6.9485
39700,6.9885
39800,7.0285
39900,7.0685
40000,7.1085
40100,7.1485
40200,7.1885
40300,7.2285
40400,7.2685
40500,7.3085
40600,7.3485
40700,7.3885
40800,7.4285
40900,7.4685
41000,7.5085
41100,7.5485
41200,7.5885
41300,7.6285
41400,7.6685
41500,7.7085
41600,7.7485
41700,7.7885
41800,7.8285
41900,7.8685
42000,7.9085
42100,7.9485
42200,7.9885
42300,8.0285
42400,8.0685
42500,8.1085
42600,8.1485
42700,8.1885
42800,8.2285
42900,8.2685
43000,8.3085
43100,8.3485
43200,8.3885
43300,8.4285
43400,8.4685
43500,8.5085
43600,8.5485
43700,8.5885
43800,8.6285
43900,8.6685
44000,8.7085
44100,8.7485
44200,8.7885
44300,8.8285
44400,8.8685
44500,8.9085
44600,8.9485
44700,8.9885
44800,9.0285
44900,9.0685
45000,9.1085
45100,9.1485
45200,9.1885
45300,9.2285
45400,9.2685
45500,9.3085
45600,9.3485
45700,9.3885
45800,9.4285
45900,9.4685
46000,9.5085
46100,9.5485
46200,9.5885
46300,9.6285
46400,9.6685
46500,9.7085
46600,9.7485
46700,9.7885
46800,9.8285
46900,9.8685
47000,9.9085
47100,9.9485
47200,9.9885
47300,10.0285
47400,6.0357
47500,6.0457
47600,6.0557
47700,6.0657
47800,6.0757
47900,6.0857
48000,6.0957
48100,6.1057
48200,6.1157
48300,6.1257
48400,6.1357
48500,6.1457
48600,6.1557
48700,6.1657
48800,6.1757
48900,6.1857
49000,6.1957
49100,6.2057
49200,6.2157
49300,6.2257
49400,6.2357
49500,6.2457
49600,6.2557
49700,6.2657
49800,6.2757
49900,6.2857
50000,6.2957
50100,6.3057
50200,6.3157
50300,6.3257
50400,6.3357
50500,6.3457
50600,6.3557
50700,6.3657
50800,6.3757
50900,6.3857
51000,6.3957
51100,6.4057
51200,6.4157
51300,6.4257
51400,6.4357
51500,6.4457
51600,6.4557
51700,6.4657
51800,6.4757
51900,6.4857
52000,6.4957
52100,6.5057
52200,6.5157
52300,6.5257
52400,6.5357
52500,6.5457
52600,6.5557
52700,6.5657
52800,6.5757
52900,6.5857
53000,6.5957
53100,6.6057
53200,6.6157
53300,6.6257
53400,6.6357
53500,6.6457
53600,6.6557
53700,6.6657
53800,6.6757
53900,6.6857
54000,6.6957
54100,6.7057
54200,6.7157
54300,6.7257
54400,6.7357
54500,6.7457
54600,6.7557
54700,6.7657
54800,6.7757
54900,6.7857
55000,6.7957
