-5
329.4106098
-110
-110
-108.9760307
-201.0239169
-200
-200
-223.4319924
-297.3645377
-400.0001687
-502.6357233
-576.568108
-600
-600
-651.5244783
-671.1649089
-666.7583143
-649.5127514
-632.3993723
-628.3179169
-648.300786
-700
-700
-624.6175818
-569.9977362
-533.2745538
-510.007581
-494.4300361
-479.8517796
-459.2250846
-425.8383674
-374.0572473
-300
-300
-197.2346876
-94.33921831
7.91960316
108.4271392
205.8613109
298.8610844
386.2043177
466.9760079
540.7097086
607.4880837
667.9927389
723.4982688
775.8105771
827.1546462
880.0216244
936.9888509
1000.528781
1072.823417
1155.599834
1170
1185
1190
1250
