5.5829e+05,6.4768e+06
5.5823e+05,6.4769e+06
5.5815e+05,6.4769e+06
5.5808e+05,6.477e+06
5.58e+05,6.477e+06
5.5793e+05,6.4771e+06
5.5785e+05,6.4771e+06
5.5778e+05,6.4771e+06
5.577e+05,6.4771e+06
5.5763e+05,6.4772e+06
5.5755e+05,6.4772e+06
5.5748e+05,6.4772e+06
5.574e+05,6.4772e+06
5.5733e+05,6.4772e+06
5.5725e+05,6.4773e+06
5.5718e+05,6.4773e+06
5.571e+05,6.4773e+06
5.5703e+05,6.4773e+06
5.5695e+05,6.4773e+06
5.5688e+05,6.4773e+06
5.568e+05,6.4774e+06
5.5673e+05,6.4774e+06
5.5665e+05,6.4774e+06
5.5658e+05,6.4774e+06
5.565e+05,6.4774e+06
5.5643e+05,6.4775e+06
5.5635e+05,6.4775e+06
5.5628e+05,6.4775e+06
5.562e+05,6.4775e+06
5.5613e+05,6.4775e+06
5.5605e+05,6.4776e+06
5.5598e+05,6.4776e+06
5.559e+05,6.4776e+06
5.5583e+05,6.4777e+06
5.5575e+05,6.4777e+06
5.5568e+05,6.4778e+06
5.556e+05,6.4778e+06
5.5553e+05,6.4779e+06
5.5545e+05,6.4779e+06
5.5538e+05,6.478e+06
5.553e+05,6.478e+06
5.5523e+05,6.478e+06
5.5515e+05,6.4781e+06
5.5508e+05,6.4782e+06
5.55e+05,6.4782e+06
5.5493e+05,6.4783e+06
5.5485e+05,6.4783e+06
5.5478e+05,6.4784e+06
5.547e+05,6.4784e+06
5.5463e+05,6.4785e+06
5.5455e+05,6.4786e+06
5.5448e+05,6.4786e+06
5.544e+05,6.4787e+06
5.5433e+05,6.4788e+06
5.5425e+05,6.4789e+06
5.5419e+05,6.4789e+06
5.5413e+05,6.479e+06
5.5407e+05,6.4791e+06
5.5402e+05,6.4792e+06
5.5398e+05,6.4792e+06
5.5393e+05,6.4793e+06
5.5389e+05,6.4794e+06
5.5386e+05,6.4795e+06
5.5382e+05,6.4795e+06
5.5379e+05,6.4796e+06
5.5377e+05,6.4797e+06
5.5375e+05,6.4798e+06
5.5373e+05,6.4798e+06
5.5372e+05,6.4799e+06
5.537e+05,6.48e+06
5.537e+05,6.4801e+06
5.5369e+05,6.4801e+06
5.5369e+05,6.4802e+06
5.5369e+05,6.4803e+06
5.537e+05,6.4804e+06
5.537e+05,6.4804e+06
5.5371e+05,6.4805e+06
5.5372e+05,6.4806e+06
5.5374e+05,6.4807e+06
5.5376e+05,6.4807e+06
5.5378e+05,6.4808e+06
5.5381e+05,6.4809e+06
5.5384e+05,6.481e+06
5.5387e+05,6.481e+06
5.5391e+05,6.4811e+06
5.5396e+05,6.4812e+06
5.5401e+05,6.4813e+06
5.5406e+05,6.4813e+06
5.5412e+05,6.4814e+06
5.5418e+05,6.4815e+06
5.5425e+05,6.4816e+06
5.5431e+05,6.4816e+06
5.5438e+05,6.4817e+06
5.5444e+05,6.4818e+06
5.5451e+05,6.4819e+06
5.5457e+05,6.4819e+06
5.5463e+05,6.482e+06
5.5468e+05,6.4821e+06
5.5473e+05,6.4822e+06
5.5478e+05,6.4822e+06
5.5482e+05,6.4823e+06
5.5486e+05,6.4824e+06
5.5489e+05,6.4825e+06
5.5492e+05,6.4825e+06
5.5494e+05,6.4826e+06
5.5496e+05,6.4827e+06
5.5498e+05,6.4828e+06
5.55e+05,6.4828e+06
5.5501e+05,6.4829e+06
5.5502e+05,6.483e+06
5.5502e+05,6.4831e+06
5.5503e+05,6.4831e+06
5.5503e+05,6.4832e+06
5.5503e+05,6.4833e+06
5.5503e+05,6.4834e+06
5.5503e+05,6.4834e+06
5.5503e+05,6.4835e+06
5.5503e+05,6.4836e+06
5.5502e+05,6.4837e+06
5.5502e+05,6.4837e+06
5.5501e+05,6.4838e+06
5.55e+05,6.4839e+06
5.55e+05,6.484e+06
5.5499e+05,6.484e+06
5.5498e+05,6.4841e+06
5.5497e+05,6.4842e+06
5.5495e+05,6.4843e+06
5.5494e+05,6.4843e+06
5.5493e+05,6.4844e+06
5.5491e+05,6.4845e+06
5.5489e+05,6.4846e+06
5.5487e+05,6.4846e+06
5.5485e+05,6.4847e+06
5.5482e+05,6.4848e+06
5.5479e+05,6.4849e+06
5.5476e+05,6.4849e+06
5.5472e+05,6.485e+06
5.5468e+05,6.4851e+06
5.5463e+05,6.4852e+06
5.5458e+05,6.4852e+06
5.5453e+05,6.4853e+06
5.5447e+05,6.4854e+06
5.5441e+05,6.4855e+06
5.5435e+05,6.4855e+06
5.5428e+05,6.4856e+06
5.5421e+05,6.4857e+06
5.5414e+05,6.4858e+06
5.5407e+05,6.4858e+06
5.5399e+05,6.4859e+06
5.5392e+05,6.486e+06
5.5384e+05,6.486e+06
5.5377e+05,6.4861e+06
5.5369e+05,6.4862e+06
5.5362e+05,6.4862e+06
5.5354e+05,6.4863e+06
5.5347e+05,6.4863e+06
5.5339e+05,6.4864e+06
5.5332e+05,6.4864e+06
5.5324e+05,6.4864e+06
5.5317e+05,6.4865e+06
5.5309e+05,6.4865e+06
5.5302e+05,6.4866e+06
5.5294e+05,6.4866e+06
5.5287e+05,6.4866e+06
5.5279e+05,6.4867e+06
5.5272e+05,6.4867e+06
5.5264e+05,6.4868e+06
5.5257e+05,6.4868e+06
5.5249e+05,6.4868e+06
5.5242e+05,6.4869e+06
5.5234e+05,6.4869e+06
5.5227e+05,6.487e+06
5.5219e+05,6.4871e+06
5.5212e+05,6.4871e+06
5.5204e+05,6.4872e+06
5.5197e+05,6.4873e+06
5.5189e+05,6.4873e+06
5.5182e+05,6.4874e+06
5.5175e+05,6.4875e+06
5.5168e+05,6.4876e+06
5.5161e+05,6.4876e+06
5.5155e+05,6.4877e+06
5.5149e+05,6.4878e+06
5.5143e+05,6.4879e+06
5.5137e+05,6.4879e+06
5.5132e+05,6.488e+06
5.5126e+05,6.4881e+06
5.5121e+05,6.4882e+06
5.5116e+05,6.4882e+06
5.5111e+05,6.4883e+06
5.5106e+05,6.4884e+06
5.5102e+05,6.4885e+06
5.5097e+05,6.4885e+06
5.5092e+05,6.4886e+06
5.5088e+05,6.4887e+06
5.5084e+05,6.4888e+06
